user_id,item_type,grammar_tag,time,y
8539794239166768e3,multiple-choice_grammar,plural,Baseline,0
8539794239166768e3,multiple-choice_grammar,plural,Post-test,1
3399312134808680400,production_grammar,simple-present-neg-do,Baseline,0
3399312134808680400,production_grammar,simple-present-neg-do,Post-test,1
3399312134808680400,production_vocabulary,NA,Baseline,1
3399312134808680400,production_vocabulary,NA,Post-test,1
3399312134808680400,multiple-choice_grammar,simple-present-q-does,Baseline,1
3399312134808680400,multiple-choice_grammar,simple-present-q-does,Post-test,1
3399312134808680400,multiple-choice_vocabulary,NA,Baseline,1
3399312134808680400,multiple-choice_vocabulary,NA,Post-test,1
12650473605886951e3,production_grammar,plural,Baseline,0
12650473605886951e3,production_grammar,plural,Post-test,1
12650473605886951e3,production_vocabulary,NA,Baseline,0
12650473605886951e3,production_vocabulary,NA,Post-test,0
12650473605886951e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
12650473605886951e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
12650473605886951e3,multiple-choice_vocabulary,NA,Baseline,1
12650473605886951e3,multiple-choice_vocabulary,NA,Post-test,1
18191332213781852e3,production_grammar,imperative,Baseline,0
18191332213781852e3,production_grammar,imperative,Post-test,0
18191332213781852e3,production_vocabulary,NA,Baseline,0
18191332213781852e3,production_vocabulary,NA,Post-test,0
18191332213781852e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
18191332213781852e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
18191332213781852e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
18191332213781852e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
14270964940999903e3,production_grammar,plural,Baseline,1
14270964940999903e3,production_grammar,plural,Post-test,1
14270964940999903e3,production_vocabulary,NA,Baseline,1
14270964940999903e3,production_vocabulary,NA,Post-test,1
14270964940999903e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
14270964940999903e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
14270964940999903e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
14270964940999903e3,multiple-choice_grammar,simple-present-q-does,Post-test,1
16424551180918747e3,production_grammar,it-as-a-subject,Baseline,0
16424551180918747e3,production_grammar,it-as-a-subject,Post-test,1
16424551180918747e3,production_vocabulary,NA,Baseline,1
16424551180918747e3,production_vocabulary,NA,Post-test,1
16424551180918747e3,multiple-choice_grammar,modal-verbs,Baseline,0
16424551180918747e3,multiple-choice_grammar,modal-verbs,Post-test,0
16424551180918747e3,multiple-choice_vocabulary,NA,Baseline,0
16424551180918747e3,multiple-choice_vocabulary,NA,Post-test,1
14725109307387011e3,production_grammar,simple-present-statements-3rd,Baseline,1
14725109307387011e3,production_grammar,simple-present-statements-3rd,Post-test,1
14725109307387011e3,production_vocabulary,NA,Baseline,1
14725109307387011e3,production_vocabulary,NA,Post-test,1
14725109307387011e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
14725109307387011e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
14725109307387011e3,multiple-choice_grammar,modal-verbs,Baseline,0
14725109307387011e3,multiple-choice_grammar,modal-verbs,Post-test,0
1286650096671505e4,production_grammar,simple-present-neg-does,Baseline,1
1286650096671505e4,production_grammar,simple-present-neg-does,Post-test,1
1286650096671505e4,production_vocabulary,NA,Baseline,1
1286650096671505e4,production_vocabulary,NA,Post-test,1
1286650096671505e4,multiple-choice_grammar,simple-present-q-do,Baseline,1
1286650096671505e4,multiple-choice_grammar,simple-present-q-do,Post-test,1
1286650096671505e4,multiple-choice_vocabulary,NA,Baseline,1
1286650096671505e4,multiple-choice_vocabulary,NA,Post-test,1
1351612298198535200,multiple-choice_vocabulary,NA,Baseline,1
1351612298198535200,multiple-choice_vocabulary,NA,Post-test,1
1351612298198535200,multiple-choice_vocabulary,NA,Baseline,1
1351612298198535200,multiple-choice_vocabulary,NA,Post-test,1
845165577895172100,production_grammar,present-progressive,Baseline,1
845165577895172100,production_grammar,present-progressive,Post-test,0
845165577895172100,production_vocabulary,NA,Baseline,1
845165577895172100,production_vocabulary,NA,Post-test,1
845165577895172100,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
845165577895172100,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
845165577895172100,multiple-choice_grammar,simple-present-q-be,Baseline,0
845165577895172100,multiple-choice_grammar,simple-present-q-be,Post-test,1
18364938543074648e3,multiple-choice_grammar,existential,Baseline,0
18364938543074648e3,multiple-choice_grammar,existential,Post-test,0
18364938543074648e3,multiple-choice_vocabulary,NA,Baseline,1
18364938543074648e3,multiple-choice_vocabulary,NA,Post-test,1
18364938543074648e3,multiple-choice_vocabulary,NA,Baseline,1
18364938543074648e3,multiple-choice_vocabulary,NA,Post-test,1
1105251721605655e4,production_grammar,present-progressive,Baseline,1
1105251721605655e4,production_grammar,present-progressive,Post-test,1
1105251721605655e4,production_vocabulary,NA,Baseline,1
1105251721605655e4,production_vocabulary,NA,Post-test,1
1105251721605655e4,multiple-choice_grammar,simple-present-q-does,Baseline,1
1105251721605655e4,multiple-choice_grammar,simple-present-q-does,Post-test,1
1105251721605655e4,multiple-choice_grammar,simple-present-q-does,Baseline,1
1105251721605655e4,multiple-choice_grammar,simple-present-q-does,Post-test,1
997818546640571e4,production_grammar,simple-present-questions-do,Baseline,1
997818546640571e4,production_grammar,simple-present-questions-do,Post-test,1
997818546640571e4,production_vocabulary,NA,Baseline,1
997818546640571e4,production_vocabulary,NA,Post-test,1
997818546640571e4,multiple-choice_grammar,plural,Baseline,1
997818546640571e4,multiple-choice_grammar,plural,Post-test,1
997818546640571e4,multiple-choice_grammar,comparatives-superlatives,Baseline,0
997818546640571e4,multiple-choice_grammar,comparatives-superlatives,Post-test,1
7539886582940563e3,production_grammar,present-progressive,Baseline,1
7539886582940563e3,production_grammar,present-progressive,Post-test,1
7539886582940563e3,production_vocabulary,NA,Baseline,0
7539886582940563e3,production_vocabulary,NA,Post-test,0
7539886582940563e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
7539886582940563e3,multiple-choice_grammar,simple-present-neg-do,Post-test,0
7539886582940563e3,multiple-choice_vocabulary,NA,Baseline,0
7539886582940563e3,multiple-choice_vocabulary,NA,Post-test,1
9838318172706292e3,production_grammar,imperative,Baseline,0
9838318172706292e3,production_grammar,imperative,Post-test,1
9838318172706292e3,production_vocabulary,NA,Baseline,1
9838318172706292e3,production_vocabulary,NA,Post-test,1
9838318172706292e3,multiple-choice_grammar,articles,Baseline,1
9838318172706292e3,multiple-choice_grammar,articles,Post-test,1
9838318172706292e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
9838318172706292e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
6142740784936079e3,production_grammar,modal-verbs,Baseline,0
6142740784936079e3,production_grammar,modal-verbs,Post-test,0
6142740784936079e3,production_grammar,modal-verbs,Baseline,0
6142740784936079e3,production_grammar,modal-verbs,Post-test,0
6142740784936079e3,production_vocabulary,NA,Baseline,0
6142740784936079e3,production_vocabulary,NA,Post-test,1
6142740784936079e3,production_vocabulary,NA,Baseline,0
6142740784936079e3,production_vocabulary,NA,Post-test,1
6142740784936079e3,multiple-choice_grammar,modal-verbs,Baseline,1
6142740784936079e3,multiple-choice_grammar,modal-verbs,Post-test,1
6142740784936079e3,multiple-choice_grammar,modal-verbs,Baseline,1
6142740784936079e3,multiple-choice_grammar,modal-verbs,Post-test,0
6142740784936079e3,multiple-choice_vocabulary,NA,Baseline,1
6142740784936079e3,multiple-choice_vocabulary,NA,Post-test,0
6142740784936079e3,multiple-choice_vocabulary,NA,Baseline,1
6142740784936079e3,multiple-choice_vocabulary,NA,Post-test,0
14470863503981679e3,production_grammar,simple-present-statements-3rd,Baseline,0
14470863503981679e3,production_grammar,simple-present-statements-3rd,Post-test,0
14470863503981679e3,production_vocabulary,NA,Baseline,0
14470863503981679e3,production_vocabulary,NA,Post-test,1
14470863503981679e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
14470863503981679e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
14470863503981679e3,multiple-choice_grammar,possessive-s,Baseline,0
14470863503981679e3,multiple-choice_grammar,possessive-s,Post-test,0
5822285813540155e3,production_grammar,simple-present-questions-do,Baseline,1
5822285813540155e3,production_grammar,simple-present-questions-do,Post-test,1
5822285813540155e3,production_vocabulary,NA,Baseline,1
5822285813540155e3,production_vocabulary,NA,Post-test,1
5822285813540155e3,multiple-choice_grammar,articles,Baseline,1
5822285813540155e3,multiple-choice_grammar,articles,Post-test,1
5822285813540155e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
5822285813540155e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
18220982273507959e3,production_grammar,simple-present-statements-3rd,Baseline,0
18220982273507959e3,production_grammar,simple-present-statements-3rd,Post-test,0
18220982273507959e3,production_vocabulary,NA,Baseline,1
18220982273507959e3,production_vocabulary,NA,Post-test,1
18220982273507959e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
18220982273507959e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
18220982273507959e3,multiple-choice_vocabulary,NA,Baseline,1
18220982273507959e3,multiple-choice_vocabulary,NA,Post-test,1
795123236506733e4,production_grammar,simple-present-statements-non-3rd,Baseline,1
795123236506733e4,production_grammar,simple-present-statements-non-3rd,Post-test,1
795123236506733e4,production_vocabulary,NA,Baseline,1
795123236506733e4,production_vocabulary,NA,Post-test,1
795123236506733e4,multiple-choice_grammar,plural,Baseline,0
795123236506733e4,multiple-choice_grammar,plural,Post-test,0
795123236506733e4,multiple-choice_vocabulary,NA,Baseline,0
795123236506733e4,multiple-choice_vocabulary,NA,Post-test,1
11152203032998756e3,production_grammar,simple-present-questions-do,Baseline,1
11152203032998756e3,production_grammar,simple-present-questions-do,Post-test,1
11152203032998756e3,production_vocabulary,NA,Baseline,1
11152203032998756e3,production_vocabulary,NA,Post-test,1
11152203032998756e3,multiple-choice_grammar,existential,Baseline,0
11152203032998756e3,multiple-choice_grammar,existential,Post-test,0
11152203032998756e3,multiple-choice_vocabulary,NA,Baseline,1
11152203032998756e3,multiple-choice_vocabulary,NA,Post-test,1
1252270794300532e4,production_grammar,simple-present-neg-do,Baseline,1
1252270794300532e4,production_grammar,simple-present-neg-do,Post-test,1
1252270794300532e4,production_vocabulary,NA,Baseline,1
1252270794300532e4,production_vocabulary,NA,Post-test,1
1252270794300532e4,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
1252270794300532e4,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
1252270794300532e4,multiple-choice_grammar,existential,Baseline,1
1252270794300532e4,multiple-choice_grammar,existential,Post-test,1
3633299474036124700,production_grammar,gerund-as-a-noun,Baseline,0
3633299474036124700,production_grammar,gerund-as-a-noun,Post-test,0
3633299474036124700,production_vocabulary,NA,Baseline,0
3633299474036124700,production_vocabulary,NA,Post-test,1
3633299474036124700,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
3633299474036124700,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
3633299474036124700,multiple-choice_vocabulary,NA,Baseline,1
3633299474036124700,multiple-choice_vocabulary,NA,Post-test,1
12494674553312117e3,production_grammar,plural,Baseline,1
12494674553312117e3,production_grammar,plural,Post-test,1
12494674553312117e3,production_vocabulary,NA,Baseline,1
12494674553312117e3,production_vocabulary,NA,Post-test,1
12494674553312117e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
12494674553312117e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
12494674553312117e3,multiple-choice_vocabulary,NA,Baseline,1
12494674553312117e3,multiple-choice_vocabulary,NA,Post-test,1
3564796392151496700,production_grammar,simple-present-neg-do,Baseline,0
3564796392151496700,production_grammar,simple-present-neg-do,Post-test,1
3564796392151496700,production_vocabulary,NA,Baseline,1
3564796392151496700,production_vocabulary,NA,Post-test,1
3564796392151496700,multiple-choice_grammar,modal-verbs,Baseline,0
3564796392151496700,multiple-choice_grammar,modal-verbs,Post-test,1
3564796392151496700,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
3564796392151496700,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
96401091113005060,production_grammar,present-progressive,Baseline,1
96401091113005060,production_grammar,present-progressive,Post-test,1
96401091113005060,production_vocabulary,NA,Baseline,1
96401091113005060,production_vocabulary,NA,Post-test,1
96401091113005060,multiple-choice_grammar,simple-present-q-does,Baseline,1
96401091113005060,multiple-choice_grammar,simple-present-q-does,Post-test,1
96401091113005060,multiple-choice_vocabulary,NA,Baseline,1
96401091113005060,multiple-choice_vocabulary,NA,Post-test,1
1065725591977303e4,production_grammar,modal-verbs,Baseline,0
1065725591977303e4,production_grammar,modal-verbs,Post-test,1
1065725591977303e4,production_vocabulary,NA,Baseline,1
1065725591977303e4,production_vocabulary,NA,Post-test,1
1065725591977303e4,multiple-choice_grammar,possessive-pronouns,Baseline,1
1065725591977303e4,multiple-choice_grammar,possessive-pronouns,Post-test,0
1065725591977303e4,multiple-choice_grammar,it-as-a-subject,Baseline,1
1065725591977303e4,multiple-choice_grammar,it-as-a-subject,Post-test,1
6652514160832571e3,production_grammar,simple-present-questions-do,Baseline,1
6652514160832571e3,production_grammar,simple-present-questions-do,Post-test,1
6652514160832571e3,production_vocabulary,NA,Baseline,1
6652514160832571e3,production_vocabulary,NA,Post-test,1
6652514160832571e3,multiple-choice_grammar,modal-verbs,Baseline,1
6652514160832571e3,multiple-choice_grammar,modal-verbs,Post-test,1
6652514160832571e3,multiple-choice_vocabulary,NA,Baseline,1
6652514160832571e3,multiple-choice_vocabulary,NA,Post-test,1
8441318553501377e3,production_grammar,simple-present-questions-does,Baseline,0
8441318553501377e3,production_grammar,simple-present-questions-does,Post-test,1
8441318553501377e3,production_vocabulary,NA,Baseline,1
8441318553501377e3,production_vocabulary,NA,Post-test,1
8441318553501377e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
8441318553501377e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
8441318553501377e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
